time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
204,rdr_proxy,0.8078333333333334,250900480,0.0,7.0,0.0,53248.0,0.3333333333333333,0.3333333333333333,22.0,22.0
207,systemwide,1.9,1691271168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,rdr_proxy,0.6012333333333334,251088896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,systemwide,0.8999999999999999,1690972160,0.0,1.3333333333333333,0.0,15018.666666666666,0.6666666666666666,1.3333333333333333,44.0,113.0
210,rdr_proxy,0.7973,251170816,0.0,0.6666666666666666,0.0,2730.6666666666665,0.6666666666666666,1.3333333333333333,44.0,113.0
213,systemwide,0.6,1691201536,0.0,2.3333333333333335,0.0,13653.333333333334,0.0,0.0,0.0,0.0
213,rdr_proxy,0.7932333333333333,251170816,0.0,2.3333333333333335,0.0,13653.333333333334,0.0,0.0,0.0,0.0
216,systemwide,7.0,1691680768,0.0,1.3333333333333333,0.0,16384.0,1.0,0.6666666666666666,58.0,36.0
216,rdr_proxy,0.8096333333333333,250793984,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,58.0,36.0
219,systemwide,1.9,1692168192,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
219,rdr_proxy,0.6195,250810368,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
222,systemwide,1.5999999999999999,1692393472,0.0,1.0,0.0,9557.333333333334,0.0,0.0,0.0,0.0
222,rdr_proxy,0.7491333333333333,250957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,systemwide,1.5999999999999999,1692393472,0.0,0.3333333333333333,0.0,4096.0,0.0,0.0,0.0,0.0
225,rdr_proxy,0.7547666666666667,250892288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,systemwide,2.1999999999999997,1691324416,0.0,6.333333333333333,0.0,36864.0,1.6666666666666667,1.6666666666666667,110.0,110.0
228,rdr_proxy,0.7366,250667008,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,110.0,110.0
231,systemwide,0.6,1691553792,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
231,rdr_proxy,0.6011,250916864,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
234,systemwide,3.5999999999999996,1691521024,0.0,11.0,0.0,65536.0,0.3333333333333333,0.3333333333333333,22.0,22.0
234,rdr_proxy,0.8066,250925056,0.0,10.333333333333334,0.0,61440.0,0.3333333333333333,0.3333333333333333,22.0,22.0
237,systemwide,1.9,1691521024,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,36.0,36.0
237,rdr_proxy,0.7582333333333334,250945536,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,36.0,36.0
240,systemwide,0.8999999999999999,1691742208,0.0,0.6666666666666666,0.0,10922.666666666666,2.3333333333333335,3.6666666666666665,154.0,281.0
240,rdr_proxy,0.8865,251154432,0.0,0.0,0.0,0.0,2.3333333333333335,3.6666666666666665,154.0,281.0
243,systemwide,0.8999999999999999,1691742208,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,110.0,110.0
243,rdr_proxy,0.5915666666666667,251027456,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,110.0,110.0
246,systemwide,3.9,1692225536,0.0,0.6666666666666666,0.0,9557.333333333334,0.6666666666666666,0.6666666666666666,44.0,40.0
246,rdr_proxy,0.8377333333333333,250925056,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,40.0
249,systemwide,4.1,1698291712,0.0,1.0,0.0,6826.666666666667,0.3333333333333333,0.3333333333333333,22.0,22.0
249,rdr_proxy,0.7569666666666667,250634240,0.0,1.0,0.0,6826.666666666667,0.3333333333333333,0.3333333333333333,22.0,22.0
252,systemwide,0.8999999999999999,1693130752,0.0,0.6666666666666666,0.0,10922.666666666666,0.3333333333333333,0.3333333333333333,22.0,22.0
252,rdr_proxy,0.7908,250966016,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.0,22.0
255,systemwide,1.5,1688748032,0.0,0.3333333333333333,0.0,4096.0,0.0,0.0,0.0,0.0
255,rdr_proxy,0.7049666666666666,251047936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,systemwide,1.7999999999999998,1688068096,0.0,20.666666666666668,0.0,107861.33333333333,1.6666666666666667,3.0,110.0,237.0
258,rdr_proxy,0.9085,250605568,0.0,0.0,0.0,0.0,1.6666666666666667,3.0,110.0,237.0
261,systemwide,2.1999999999999997,1688182784,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,44.0,22.0
261,rdr_proxy,0.8591666666666667,251211776,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,44.0,22.0
264,systemwide,2.8,1688358912,0.0,6.666666666666667,0.0,28672.0,0.6666666666666666,0.3333333333333333,91.66666666666667,22.0
264,rdr_proxy,1.1877666666666666,251101184,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,91.66666666666667,22.0
267,systemwide,0.6,1688354816,0.0,6.333333333333333,0.0,45056.0,1.3333333333333333,0.3333333333333333,223.0,14.0
267,rdr_proxy,0.7115333333333332,251035648,0.0,6.333333333333333,0.0,45056.0,1.3333333333333333,0.3333333333333333,223.0,14.0
270,systemwide,2.9,1688354816,0.0,4.666666666666667,0.0,28672.0,0.0,0.0,0.0,0.0
270,rdr_proxy,0.9043666666666667,251015168,0.0,4.0,0.0,19114.666666666668,0.0,0.0,0.0,0.0
273,systemwide,2.5999999999999996,1688080384,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
273,rdr_proxy,0.8613666666666666,250810368,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
276,systemwide,1.9,1688297472,0.0,2.0,0.0,17749.333333333332,0.3333333333333333,0.3333333333333333,22.0,22.0
276,rdr_proxy,0.8871333333333333,250707968,0.0,1.3333333333333333,0.0,6826.666666666667,0.3333333333333333,0.3333333333333333,22.0,22.0
279,systemwide,3.8,1693175808,0.0,1.0,0.0,16384.0,0.3333333333333333,0.3333333333333333,22.0,22.0
279,rdr_proxy,0.7264333333333334,250437632,0.0,0.3333333333333333,0.0,1365.3333333333333,0.3333333333333333,0.3333333333333333,22.0,22.0
282,systemwide,2.5999999999999996,1693175808,0.0,0.3333333333333333,0.0,1365.3333333333333,0.6666666666666666,0.6666666666666666,36.0,36.0
282,rdr_proxy,0.9217,251064320,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,36.0,36.0
285,systemwide,2.3,1693421568,0.0,0.6666666666666666,0.0,19114.666666666668,0.6666666666666666,0.6666666666666666,44.0,44.0
285,rdr_proxy,0.8744000000000001,250961920,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
288,systemwide,2.3,1693642752,0.0,0.3333333333333333,0.0,2730.6666666666665,0.6666666666666666,0.6666666666666666,44.0,44.0
288,rdr_proxy,0.8420666666666666,250802176,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
291,systemwide,1.5,1693896704,0.0,1.6666666666666667,0.0,20480.0,0.0,0.0,0.0,0.0
291,rdr_proxy,0.6346999999999999,251105280,0.0,1.0,0.0,6826.666666666667,0.0,0.0,0.0,0.0
294,systemwide,3.3,1694126080,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
294,rdr_proxy,0.9194,250437632,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,44.0,44.0
297,systemwide,2.4,1694117888,0.0,7.333333333333333,0.0,53248.0,0.3333333333333333,0.3333333333333333,22.0,22.0
297,rdr_proxy,0.9256666666666667,250793984,0.0,6.666666666666667,0.0,46421.333333333336,0.3333333333333333,0.3333333333333333,22.0,22.0
300,systemwide,1.2999999999999998,1694347264,0.0,5.0,0.0,21845.333333333332,1.3333333333333333,2.0,84.0,161.0
300,rdr_proxy,0.9378000000000001,251465728,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,84.0,161.0
303,systemwide,3.0,1694347264,0.0,0.6666666666666666,0.0,12288.0,0.0,0.0,0.0,0.0
303,rdr_proxy,0.6399666666666667,251121664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,systemwide,1.0,1694572544,0.0,3.3333333333333335,0.0,17749.333333333332,0.3333333333333333,0.0,22.0,0.0
306,rdr_proxy,0.9902333333333333,250798080,0.0,2.6666666666666665,0.0,13653.333333333334,0.3333333333333333,0.0,22.0,0.0
309,systemwide,5.2,1715412992,0.0,0.6666666666666666,0.0,12288.0,0.3333333333333333,0.3333333333333333,22.0,22.0
