time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
780,systemwide,62.1,4745359360,0.0,0.3333333333333333,0.0,4096.0,8.333333333333334,10.0,550.0,732.6666666666666
780,rdr_proxy,66.94656666666667,3488911360,0.0,0.0,0.0,0.0,8.333333333333334,10.0,550.0,732.6666666666666
783,systemwide,215.1,4876853248,0.0,0.6666666666666666,0.0,72362.66666666667,375.3333333333333,1129.6666666666667,1494671.0,1484198.0
783,rdr_proxy,221.087,3631783936,0.0,0.0,0.0,0.0,376.0,1095.6666666666667,1496609.0,1481954.0
786,systemwide,156.6,4917026816,0.0,43.0,0.0,1086805.3333333333,369.3333333333333,473.6666666666667,1066621.0,964785.0
786,rdr_proxy,164.67583333333332,3682299904,0.0,44.0,0.0,1086805.3333333333,368.6666666666667,421.6666666666667,1064683.0,961353.0
789,systemwide,70.8,4918104064,0.0,0.6666666666666666,0.0,95573.33333333333,15.666666666666666,19.666666666666668,1034.0,1460.3333333333333
789,rdr_proxy,73.88993333333333,3684810752,0.0,0.0,0.0,0.0,15.666666666666666,19.666666666666668,1034.0,1460.3333333333333
792,systemwide,105.3,4912087040,0.0,58.333333333333336,0.0,389120.0,44.333333333333336,112.66666666666667,106782.33333333333,112820.66666666667
792,rdr_proxy,113.0443,3684229120,0.0,68.33333333333333,0.0,350890.6666666667,44.333333333333336,112.66666666666667,106782.33333333333,112820.66666666667
795,systemwide,68.1,4766056448,0.0,0.0,0.0,0.0,28.333333333333332,29.0,3439.3333333333335,3539.0
795,rdr_proxy,73.67003333333334,3502252032,0.0,0.0,0.0,0.0,28.333333333333332,29.0,3439.3333333333335,3539.0
798,systemwide,61.4,4774010880,0.0,13.333333333333334,0.0,162474.66666666666,4.333333333333333,9.0,286.0,735.3333333333334
798,rdr_proxy,65.12089999999999,3510095872,0.0,13.0,0.0,73728.0,4.333333333333333,9.0,286.0,735.3333333333334
801,systemwide,75.3,4807294976,0.0,6.333333333333333,0.0,137898.66666666666,129.66666666666666,703.0,103450.66666666667,830764.3333333334
801,rdr_proxy,82.06883333333333,3563573248,0.0,6.333333333333333,0.0,45056.0,129.66666666666666,703.0,103450.66666666667,830772.3333333334
